"Date","Home","Away","Result","Score_Home","Score_Away","Odds_Home","Odds_Draw","Odds_Away","Division","Season","Coming5","IsPlayed"
2013-11-02,"Leeds","Yeovil","H",NA,NA,1.69,3.61,4.92,"Championship",2013,0,1
2013-11-02,"Millwall","Burnley","D",NA,NA,3.15,3.27,2.24,"Championship",2013,0,1
2013-11-02,"Nott'm Forest","Blackpool","A",NA,NA,1.8,3.51,4.37,"Championship",2013,0,1
2013-11-02,"QPR","Derby","H",NA,NA,1.94,3.37,3.87,"Championship",2013,0,1
2013-11-02,"Sheffield Weds","Reading","H",NA,NA,2.92,3.27,2.37,"Championship",2013,0,1
2013-11-02,"Watford","Leicester","A",NA,NA,2.27,3.3,3.05,"Championship",2013,0,1
2013-11-02,"Wigan","Huddersfield","H",NA,NA,1.81,3.47,4.34,"Championship",2013,0,1
2013-11-02,"Arsenal","Liverpool","H",NA,NA,2.26,3.35,3.18,"Premier League",2013,0,1
2013-11-02,"Fulham","Man United","A",NA,NA,6.03,3.91,1.58,"Premier League",2013,0,1
2013-11-02,"Hull","Sunderland","H",NA,NA,2.12,3.28,3.58,"Premier League",2013,0,1
2013-11-02,"Man City","Norwich","H",NA,NA,1.19,6.83,14.48,"Premier League",2013,0,1
2013-11-02,"Newcastle","Chelsea","H",NA,NA,5.62,3.89,1.61,"Premier League",2013,0,1
2013-11-02,"Stoke","Southampton","D",NA,NA,3.11,3.17,2.36,"Premier League",2013,0,1
2013-11-02,"West Brom","Crystal Palace","H",NA,NA,1.54,4.02,6.32,"Premier League",2013,0,1
2013-11-02,"West Ham","Aston Villa","D",NA,NA,2.16,3.29,3.38,"Premier League",2013,0,1
2013-11-01,"Aalen","Fortuna Dusseldorf","H",NA,NA,2.54,3.2,2.74,"2.Bundesliga",2013,0,1
2013-11-01,"Cottbus","Bochum","A",NA,NA,2.11,3.33,3.34,"2.Bundesliga",2013,0,1
2013-11-01,"Paderborn","Ingolstadt","D",NA,NA,1.96,3.36,3.76,"2.Bundesliga",2013,0,1
2013-11-01,"Dortmund","Stuttgart","H",NA,NA,1.25,6.05,11.51,"Bundesliga",2013,0,1
2013-11-01,"Ipswich","Barnsley","D",NA,NA,1.64,3.75,5.27,"Championship",2013,0,1
2013-10-30,"Wigan","QPR","D",NA,NA,2.66,3.17,2.62,"Championship",2013,0,1
2013-10-28,"Bochum","Kaiserslautern","D",NA,NA,3.83,3.41,1.9,"2.Bundesliga",2013,0,1
2013-10-28,"Norrkoping","Osters","D",NA,NA,1.88,3.67,3.79,"Allsvenskan",2013,0,1
2013-10-28,"Elfsborg","Malmo FF","A",NA,NA,3.29,3.33,2.15,"Allsvenskan",2013,0,1
2013-10-28,"Brighton","Watford","D",NA,NA,2.51,3.22,2.76,"Championship",2013,0,1
2013-10-27,"Dresden","Cottbus","H",NA,NA,2.42,3.23,2.79,"2.Bundesliga",2013,0,1
2013-10-27,"Karlsruhe","Munich 1860","H",NA,NA,2.26,3.22,3.04,"2.Bundesliga",2013,0,1
2013-10-27,"Union Berlin","Erzgebirge Aue","H",NA,NA,1.57,3.8,5.5,"2.Bundesliga",2013,0,1
2013-10-27,"Djurgarden","Gefle","D",NA,NA,1.53,3.93,6.26,"Allsvenskan",2013,0,1
2013-10-27,"Mjallby","Goteborg","H",NA,NA,4.45,3.57,1.77,"Allsvenskan",2013,0,1
2013-10-27,"Helsingborg","Kalmar","A",NA,NA,1.56,4,5.73,"Allsvenskan",2013,0,1
2013-10-27,"Syrianska","Atvidabergs","H",NA,NA,4.27,3.55,1.81,"Allsvenskan",2013,0,1
2013-10-27,"Freiburg","Hamburg","A",NA,NA,2.59,3.34,2.62,"Bundesliga",2013,0,1
2013-10-27,"M'gladbach","Ein Frankfurt","H",NA,NA,2.05,3.47,3.48,"Bundesliga",2013,0,1
2013-10-27,"Charlton","Wigan","D",NA,NA,2.77,3.23,2.48,"Championship",2013,0,1
2013-10-27,"Chelsea","Man City","H",NA,NA,2.36,3.31,3.03,"Premier League",2013,0,1
2013-10-27,"Sunderland","Newcastle","H",NA,NA,2.78,3.27,2.56,"Premier League",2013,0,1
2013-10-27,"Swansea","West Ham","D",NA,NA,1.71,3.65,4.98,"Premier League",2013,0,1
2013-10-27,"Tottenham","Hull","H",NA,NA,1.41,4.37,8.03,"Premier League",2013,0,1
2013-10-26,"Fortuna Dusseldorf","Paderborn","A",NA,NA,1.66,3.59,4.97,"2.Bundesliga",2013,0,1
2013-10-26,"Frankfurt FSV","Aalen","D",NA,NA,2.01,3.34,3.53,"2.Bundesliga",2013,0,1
2013-10-26,"Brommapojkarna","AIK","A",NA,NA,5.02,3.89,1.64,"Allsvenskan",2013,0,1
2013-10-26,"Bayern Munich","Hertha","H",NA,NA,1.1,9.65,22.81,"Bundesliga",2013,0,1
2013-10-26,"Hannover","Hoffenheim","A",NA,NA,2.28,3.46,2.96,"Bundesliga",2013,0,1
2013-10-26,"Leverkusen","Augsburg","H",NA,NA,1.5,4.23,6.2,"Bundesliga",2013,0,1
2013-10-26,"Mainz","Braunschweig","H",NA,NA,1.57,3.99,5.67,"Bundesliga",2013,0,1
2013-10-26,"Schalke 04","Dortmund","A",NA,NA,4.05,3.71,1.83,"Bundesliga",2013,0,1
2013-10-26,"Wolfsburg","Werder Bremen","H",NA,NA,1.66,3.75,5.11,"Bundesliga",2013,0,1
2013-10-26,"Barnsley","Sheffield Weds","D",NA,NA,2.45,3.25,2.82,"Championship",2013,0,1
2013-10-26,"Blackpool","Blackburn","D",NA,NA,2.37,3.27,2.92,"Championship",2013,0,1
2013-10-26,"Bolton","Ipswich","D",NA,NA,2.45,3.24,2.83,"Championship",2013,0,1
2013-10-26,"Burnley","QPR","H",NA,NA,2.56,3.19,2.74,"Championship",2013,0,1
2013-10-26,"Derby","Birmingham","D",NA,NA,1.77,3.51,4.53,"Championship",2013,0,1
2013-10-26,"Huddersfield","Leeds","H",NA,NA,2.54,3.22,2.73,"Championship",2013,0,1
2013-10-26,"Leicester","Bournemouth","H",NA,NA,1.6,3.76,5.57,"Championship",2013,0,1
2013-10-26,"Reading","Millwall","D",NA,NA,1.71,3.61,4.77,"Championship",2013,0,1
2013-10-26,"Yeovil","Nott'm Forest","H",NA,NA,4.42,3.47,1.8,"Championship",2013,0,1
2013-10-26,"Aston Villa","Everton","A",NA,NA,3.3,3.3,2.22,"Premier League",2013,0,1
2013-10-26,"Crystal Palace","Arsenal","A",NA,NA,8.85,4.82,1.36,"Premier League",2013,0,1
2013-10-26,"Liverpool","West Brom","H",NA,NA,1.41,4.66,7.61,"Premier League",2013,0,1
2013-10-26,"Man United","Stoke","H",NA,NA,1.32,5.02,9.83,"Premier League",2013,0,1
2013-10-26,"Norwich","Cardiff","D",NA,NA,2.16,3.28,3.45,"Premier League",2013,0,1
2013-10-26,"Southampton","Fulham","H",NA,NA,1.59,3.78,6.12,"Premier League",2013,0,1
2013-10-25,"Bielefeld","FC Koln","A",NA,NA,4.73,3.52,1.73,"2.Bundesliga",2013,0,1
2013-10-25,"Greuther Furth","Ingolstadt","A",NA,NA,1.52,4.01,6,"2.Bundesliga",2013,0,1
2013-10-25,"St Pauli","Sandhausen","D",NA,NA,1.62,3.77,5.24,"2.Bundesliga",2013,0,1
2013-10-25,"Hacken","Halmstad","A",NA,NA,1.8,3.64,4.2,"Allsvenskan",2013,0,1
2013-10-25,"Stuttgart","Nurnberg","D",NA,NA,1.64,3.91,5.24,"Bundesliga",2013,0,1
2013-10-25,"Middlesbrough","Doncaster","H",NA,NA,1.63,3.83,5.27,"Championship",2013,0,1
2013-10-21,"FC Koln","Munich 1860","D",NA,NA,1.58,3.71,5.49,"2.Bundesliga",2013,0,1
2013-10-21,"AIK","Norrkoping","H",NA,NA,1.5,4.32,5.88,"Allsvenskan",2013,0,1
2013-10-21,"Kalmar","Djurgarden","A",NA,NA,2.41,3.24,2.91,"Allsvenskan",2013,0,1
2013-10-21,"Halmstad","Mjallby","H",NA,NA,1.91,3.52,3.84,"Allsvenskan",2013,0,1
2013-10-21,"Crystal Palace","Fulham","A",NA,NA,2.65,3.21,2.69,"Premier League",2013,0,1
2013-10-20,"Greuther Furth","St Pauli","A",NA,NA,1.71,3.57,4.64,"2.Bundesliga",2013,0,1
2013-10-20,"Ingolstadt","Fortuna Dusseldorf","A",NA,NA,2.89,3.23,2.36,"2.Bundesliga",2013,0,1
2013-10-20,"Kaiserslautern","Karlsruhe","D",NA,NA,1.45,4.07,6.84,"2.Bundesliga",2013,0,1
2013-10-20,"Atvidabergs","Helsingborg","H",NA,NA,3.59,3.53,1.97,"Allsvenskan",2013,0,1
2013-10-20,"Goteborg","Osters","D",NA,NA,1.44,4.38,7.03,"Allsvenskan",2013,0,1
2013-10-20,"Elfsborg","Hacken","D",NA,NA,1.81,3.57,4.26,"Allsvenskan",2013,0,1
2013-10-20,"Malmo FF","Brommapojkarna","H",NA,NA,1.26,5.67,10.81,"Allsvenskan",2013,0,1
2013-10-20,"Augsburg","Wolfsburg","A",NA,NA,2.4,3.31,2.92,"Bundesliga",2013,0,1
2013-10-20,"Hamburg","Stuttgart","D",NA,NA,2.37,3.46,2.85,"Bundesliga",2013,0,1
2013-10-20,"Leeds","Birmingham","H",NA,NA,2.21,3.25,3.23,"Championship",2013,0,1
2013-10-20,"Aston Villa","Tottenham","A",NA,NA,3.86,3.4,1.98,"Premier League",2013,0,1
2013-10-19,"Erzgebirge Aue","Bochum","H",NA,NA,2.56,3.22,2.67,"2.Bundesliga",2013,0,1
2013-10-19,"Sandhausen","Dresden","D",NA,NA,2.41,3.24,2.85,"2.Bundesliga",2013,0,1
2013-10-19,"Gefle","Syrianska","H",NA,NA,1.33,4.81,9.2,"Allsvenskan",2013,0,1
2013-10-19,"Bayern Munich","Mainz","H",NA,NA,1.1,9.31,22.75,"Bundesliga",2013,0,1
2013-10-19,"Braunschweig","Schalke 04","A",NA,NA,4.88,3.7,1.71,"Bundesliga",2013,0,1
2013-10-19,"Dortmund","Hannover","H",NA,NA,1.21,6.58,12.51,"Bundesliga",2013,0,1
2013-10-19,"Ein Frankfurt","Nurnberg","D",NA,NA,1.57,3.94,5.86,"Bundesliga",2013,0,1
2013-10-19,"Hertha","M'gladbach","H",NA,NA,2.44,3.32,2.86,"Bundesliga",2013,0,1
2013-10-19,"Werder Bremen","Freiburg","D",NA,NA,2,3.44,3.7,"Bundesliga",2013,0,1
2013-10-19,"Barnsley","Middlesbrough","H",NA,NA,2.85,3.36,2.39,"Championship",2013,0,1
2013-10-19,"Blackburn","Charlton","A",NA,NA,1.92,3.41,3.94,"Championship",2013,0,1
2013-10-19,"Blackpool","Wigan","H",NA,NA,2.72,3.23,2.57,"Championship",2013,0,1
2013-10-19,"Bolton","Sheffield Weds","D",NA,NA,1.91,3.43,3.94,"Championship",2013,0,1
2013-10-19,"Ipswich","Burnley","A",NA,NA,2.43,3.27,2.86,"Championship",2013,0,1
2013-10-19,"Leicester","Huddersfield","H",NA,NA,1.64,3.72,5.41,"Championship",2013,0,1
2013-10-19,"Millwall","QPR","D",NA,NA,3.93,3.35,1.93,"Championship",2013,0,1
2013-10-19,"Nott'm Forest","Bournemouth","D",NA,NA,1.63,3.75,5.33,"Championship",2013,0,1
2013-10-19,"Reading","Doncaster","H",NA,NA,1.64,3.69,5.37,"Championship",2013,0,1
2013-10-19,"Watford","Derby","A",NA,NA,1.92,3.5,3.86,"Championship",2013,0,1
2013-10-19,"Yeovil","Brighton","D",NA,NA,3.76,3.34,2,"Championship",2013,0,1
2013-10-19,"Arsenal","Norwich","H",NA,NA,1.29,5.39,10.72,"Premier League",2013,0,1
2013-10-19,"Chelsea","Cardiff","H",NA,NA,1.24,6.03,12.82,"Premier League",2013,0,1
2013-10-19,"Everton","Hull","H",NA,NA,1.44,4.2,8.07,"Premier League",2013,0,1
2013-10-19,"Man United","Southampton","D",NA,NA,1.55,4.02,6.2,"Premier League",2013,0,1
2013-10-19,"Newcastle","Liverpool","D",NA,NA,4.31,3.65,1.82,"Premier League",2013,0,1
2013-10-19,"Stoke","West Brom","D",NA,NA,2.26,3.21,3.31,"Premier League",2013,0,1
2013-10-19,"Swansea","Sunderland","H",NA,NA,1.57,3.89,6.19,"Premier League",2013,0,1
2013-10-19,"West Ham","Man City","A",NA,NA,5.32,3.65,1.68,"Premier League",2013,0,1
2013-10-18,"Aalen","Bielefeld","H",NA,NA,2.03,3.31,3.6,"2.Bundesliga",2013,0,1
2013-10-18,"Cottbus","Union Berlin","D",NA,NA,2.44,3.26,2.81,"2.Bundesliga",2013,0,1
2013-10-18,"Paderborn","Frankfurt FSV","H",NA,NA,2.44,3.24,2.83,"2.Bundesliga",2013,0,1
2013-10-18,"Hoffenheim","Leverkusen","A",NA,NA,3.49,3.52,2.06,"Bundesliga",2013,0,1
2013-10-07,"Fortuna Dusseldorf","Greuther Furth","H",NA,NA,2.35,3.25,2.89,"2.Bundesliga",2013,0,1
2013-10-06,"Bochum","Ingolstadt","A",NA,NA,1.84,3.46,4.05,"2.Bundesliga",2013,0,1
2013-10-06,"Frankfurt FSV","Erzgebirge Aue","H",NA,NA,1.78,3.46,4.36,"2.Bundesliga",2013,0,1
2013-10-06,"Munich 1860","Cottbus","D",NA,NA,2.04,3.33,3.47,"2.Bundesliga",2013,0,1
2013-10-06,"Djurgarden","Goteborg","H",NA,NA,2.74,3.3,2.48,"Allsvenskan",2013,0,1
2013-10-06,"Osters","Gefle","A",NA,NA,2.29,3.23,3.1,"Allsvenskan",2013,0,1
2013-10-06,"Syrianska","Elfsborg","A",NA,NA,7.7,4.6,1.39,"Allsvenskan",2013,0,1
2013-10-06,"Hacken","Malmo FF","H",NA,NA,3.46,3.47,2.03,"Allsvenskan",2013,0,1
2013-10-06,"Helsingborg","Halmstad","H",NA,NA,1.4,4.66,7.17,"Allsvenskan",2013,0,1
2013-10-06,"Freiburg","Ein Frankfurt","D",NA,NA,2.73,3.32,2.54,"Bundesliga",2013,0,1
2013-10-06,"Nurnberg","Hamburg","A",NA,NA,2.44,3.39,2.8,"Bundesliga",2013,0,1
2013-10-06,"Wigan","Blackburn","H",NA,NA,2.15,3.33,3.25,"Championship",2013,0,1
2013-10-06,"Norwich","Chelsea","A",NA,NA,6.02,3.9,1.58,"Premier League",2013,0,1
2013-10-06,"Southampton","Swansea","H",NA,NA,2.04,3.36,3.72,"Premier League",2013,0,1
2013-10-06,"Tottenham","West Ham","A",NA,NA,1.42,4.43,7.96,"Premier League",2013,0,1
2013-10-06,"West Brom","Arsenal","D",NA,NA,4.54,3.73,1.76,"Premier League",2013,0,1
2013-10-05,"Dresden","Aalen","H",NA,NA,2.21,3.27,3.14,"2.Bundesliga",2013,0,1
2013-10-05,"Karlsruhe","FC Koln","A",NA,NA,2.98,3.25,2.29,"2.Bundesliga",2013,0,1
2013-10-05,"Brommapojkarna","Atvidabergs","D",NA,NA,2.05,3.34,3.55,"Allsvenskan",2013,0,1
2013-10-05,"Norrkoping","Kalmar","A",NA,NA,1.9,3.49,3.87,"Allsvenskan",2013,0,1
2013-10-05,"Leverkusen","Bayern Munich","D",NA,NA,5.14,3.9,1.63,"Bundesliga",2013,0,1
2013-10-05,"Mainz","Hoffenheim","D",NA,NA,2.31,3.4,2.98,"Bundesliga",2013,0,1
2013-10-05,"M'gladbach","Dortmund","H",NA,NA,4.82,3.87,1.68,"Bundesliga",2013,0,1
2013-10-05,"Schalke 04","Augsburg","H",NA,NA,1.73,3.7,4.68,"Bundesliga",2013,0,1
2013-10-05,"Stuttgart","Werder Bremen","D",NA,NA,1.76,3.74,4.42,"Bundesliga",2013,0,1
2013-10-05,"Wolfsburg","Braunschweig","A",NA,NA,1.28,5.51,10.26,"Bundesliga",2013,0,1
2013-10-05,"Birmingham","Bolton","A",NA,NA,2.39,3.3,2.86,"Championship",2013,0,1
2013-10-05,"Bournemouth","Millwall","H",NA,NA,2.21,3.26,3.22,"Championship",2013,0,1
2013-10-05,"Brighton","Nott'm Forest","A",NA,NA,2.45,3.22,2.84,"Championship",2013,0,1
2013-10-05,"Burnley","Reading","H",NA,NA,2.19,3.34,3.16,"Championship",2013,0,1
2013-10-05,"Charlton","Blackpool","D",NA,NA,2.44,3.28,2.81,"Championship",2013,0,1
2013-10-05,"Derby","Leeds","H",NA,NA,2.01,3.38,3.58,"Championship",2013,0,1
2013-10-05,"Doncaster","Leicester","H",NA,NA,3.61,3.4,2,"Championship",2013,0,1
2013-10-05,"Huddersfield","Watford","A",NA,NA,3.01,3.33,2.28,"Championship",2013,0,1
2013-10-05,"Middlesbrough","Yeovil","H",NA,NA,1.62,3.73,5.3,"Championship",2013,0,1
2013-10-05,"QPR","Barnsley","H",NA,NA,1.42,4.42,6.98,"Championship",2013,0,1
2013-10-05,"Sheffield Weds","Ipswich","D",NA,NA,2.76,3.23,2.51,"Championship",2013,0,1
2013-10-05,"Cardiff","Newcastle","A",NA,NA,2.36,3.29,3.05,"Premier League",2013,0,1
2013-10-05,"Fulham","Stoke","H",NA,NA,2.36,3.2,3.12,"Premier League",2013,0,1
2013-10-05,"Hull","Aston Villa","D",NA,NA,2.36,3.26,3.07,"Premier League",2013,0,1
2013-10-05,"Liverpool","Crystal Palace","H",NA,NA,1.21,6.48,14.01,"Premier League",2013,0,1
2013-10-05,"Man City","Everton","H",NA,NA,1.64,3.88,5.29,"Premier League",2013,0,1
2013-10-05,"Sunderland","Man United","A",NA,NA,5.58,3.8,1.63,"Premier League",2013,0,1
2013-10-04,"Bielefeld","Kaiserslautern","A",NA,NA,3.79,3.46,1.92,"2.Bundesliga",2013,0,1
2013-10-04,"St Pauli","Paderborn","A",NA,NA,1.66,3.76,4.91,"2.Bundesliga",2013,0,1
2013-10-04,"Union Berlin","Sandhausen","H",NA,NA,1.63,3.8,5.18,"2.Bundesliga",2013,0,1
2013-10-04,"Mjallby","AIK","A",NA,NA,3.86,3.48,1.91,"Allsvenskan",2013,0,1
2013-10-04,"Hannover","Hertha","D",NA,NA,2.27,3.4,3.11,"Bundesliga",2013,0,1
2013-10-01,"Barnsley","Reading","D",NA,NA,3.71,3.41,1.99,"Championship",2013,0,1
2013-10-01,"Birmingham","Millwall","H",NA,NA,2.31,3.28,3.05,"Championship",2013,0,1
2013-10-01,"Blackburn","Watford","H",NA,NA,2.82,3.32,2.43,"Championship",2013,0,1
2013-10-01,"Blackpool","Bolton","D",NA,NA,2.21,3.35,3.17,"Championship",2013,0,1
2013-10-01,"Brighton","Sheffield Weds","D",NA,NA,1.7,3.59,5.01,"Championship",2013,0,1
2013-10-01,"Charlton","Nott'm Forest","D",NA,NA,3.61,3.37,2.02,"Championship",2013,0,1
2013-10-01,"Derby","Ipswich","D",NA,NA,2.18,3.32,3.25,"Championship",2013,0,1
2013-10-01,"Doncaster","Burnley","A",NA,NA,2.96,3.28,2.37,"Championship",2013,0,1
2013-10-01,"Leeds","Bournemouth","H",NA,NA,1.94,3.42,3.85,"Championship",2013,0,1
2013-10-01,"Middlesbrough","Huddersfield","D",NA,NA,2.02,3.4,3.61,"Championship",2013,0,1
2013-10-01,"Yeovil","Leicester","A",NA,NA,4.24,3.61,1.8,"Championship",2013,0,1
2013-09-30,"Greuther Furth","Dresden","H",NA,NA,1.62,3.75,5.17,"2.Bundesliga",2013,0,1
2013-09-30,"AIK","Osters","H",NA,NA,1.38,4.55,7.96,"Allsvenskan",2013,0,1
2013-09-30,"Gefle","Hacken","D",NA,NA,2.69,3.25,2.56,"Allsvenskan",2013,0,1
2013-09-30,"Malmo FF","Mjallby","H",NA,NA,1.24,5.78,11.52,"Allsvenskan",2013,0,1
2013-09-30,"Atvidabergs","Norrkoping","A",NA,NA,2.38,3.3,2.91,"Allsvenskan",2013,0,1
2013-09-30,"Everton","Newcastle","H",NA,NA,1.61,3.76,5.74,"Premier League",2013,0,1
2013-09-29,"Ingolstadt","St Pauli","A",NA,NA,2.54,3.23,2.67,"2.Bundesliga",2013,0,1
2013-09-29,"Kaiserslautern","Munich 1860","H",NA,NA,1.85,3.4,4.14,"2.Bundesliga",2013,0,1
2013-09-29,"Sandhausen","Bochum","H",NA,NA,3.03,3.29,2.26,"2.Bundesliga",2013,0,1
2013-09-29,"Halmstad","Djurgarden","A",NA,NA,3.07,3.28,2.29,"Allsvenskan",2013,0,1
2013-09-29,"Kalmar","Goteborg","H",NA,NA,3.37,3.38,2.09,"Allsvenskan",2013,0,1
2013-09-29,"Elfsborg","Helsingborg","D",NA,NA,1.84,3.57,4.06,"Allsvenskan",2013,0,1
2013-09-29,"Braunschweig","Stuttgart","A",NA,NA,3.67,3.48,1.99,"Bundesliga",2013,0,1
2013-09-29,"Werder Bremen","Nurnberg","D",NA,NA,2.06,3.37,3.57,"Bundesliga",2013,0,1
2013-09-29,"Stoke","Norwich","A",NA,NA,1.96,3.32,4.09,"Premier League",2013,0,1
2013-09-29,"Sunderland","Liverpool","A",NA,NA,5.3,3.71,1.67,"Premier League",2013,0,1
2013-09-28,"Fortuna Dusseldorf","Frankfurt FSV","D",NA,NA,1.77,3.55,4.36,"2.Bundesliga",2013,0,1
2013-09-28,"Paderborn","Union Berlin","A",NA,NA,2.57,3.27,2.6,"2.Bundesliga",2013,0,1
2013-09-28,"Syrianska","Brommapojkarna","A",NA,NA,3.86,3.45,1.92,"Allsvenskan",2013,0,1
2013-09-28,"Bayern Munich","Wolfsburg","H",NA,NA,1.15,7.87,15.7,"Bundesliga",2013,0,1
2013-09-28,"Dortmund","Freiburg","H",NA,NA,1.2,6.71,13.12,"Bundesliga",2013,0,1
2013-09-28,"Ein Frankfurt","Hamburg","D",NA,NA,1.81,3.73,4.14,"Bundesliga",2013,0,1
2013-09-28,"Hertha","Mainz","H",NA,NA,2.06,3.43,3.52,"Bundesliga",2013,0,1
2013-09-28,"Hoffenheim","Schalke 04","D",NA,NA,2.79,3.38,2.45,"Bundesliga",2013,0,1
2013-09-28,"Leverkusen","Hannover","H",NA,NA,1.35,4.92,8.47,"Bundesliga",2013,0,1
2013-09-28,"Bolton","Yeovil","D",NA,NA,1.72,3.59,4.73,"Championship",2013,0,1
2013-09-28,"Bournemouth","Blackburn","A",NA,NA,2.36,3.26,2.95,"Championship",2013,0,1
2013-09-28,"Burnley","Charlton","H",NA,NA,1.83,3.49,4.19,"Championship",2013,0,1
2013-09-28,"Ipswich","Brighton","H",NA,NA,2.4,3.23,2.9,"Championship",2013,0,1
2013-09-28,"Leicester","Barnsley","H",NA,NA,1.48,4.11,6.6,"Championship",2013,0,1
2013-09-28,"Millwall","Leeds","H",NA,NA,2.44,3.24,2.84,"Championship",2013,0,1
2013-09-28,"Nott'm Forest","Derby","H",NA,NA,2.02,3.39,3.58,"Championship",2013,0,1
2013-09-28,"QPR","Middlesbrough","H",NA,NA,1.79,3.57,4.29,"Championship",2013,0,1
2013-09-28,"Reading","Birmingham","H",NA,NA,1.88,3.45,4.02,"Championship",2013,0,1
2013-09-28,"Sheffield Weds","Doncaster","A",NA,NA,2.14,3.3,3.33,"Championship",2013,0,1
2013-09-28,"Watford","Wigan","H",NA,NA,2.08,3.37,3.43,"Championship",2013,0,1
2013-09-28,"Aston Villa","Man City","H",NA,NA,6.6,3.97,1.53,"Premier League",2013,0,1
2013-09-28,"Fulham","Cardiff","A",NA,NA,2.07,3.32,3.66,"Premier League",2013,0,1
2013-09-28,"Hull","West Ham","H",NA,NA,2.34,3.2,3.16,"Premier League",2013,0,1
2013-09-28,"Man United","West Brom","A",NA,NA,1.29,5.44,10.38,"Premier League",2013,0,1
2013-09-28,"Southampton","Crystal Palace","H",NA,NA,1.45,4.21,7.7,"Premier League",2013,0,1
2013-09-28,"Swansea","Arsenal","A",NA,NA,3.11,3.32,2.31,"Premier League",2013,0,1
2013-09-28,"Tottenham","Chelsea","D",NA,NA,2.61,3.19,2.77,"Premier League",2013,0,1
2013-09-27,"Aalen","FC Koln","A",NA,NA,3.4,3.33,2.11,"2.Bundesliga",2013,0,1
2013-09-27,"Cottbus","Bielefeld","H",NA,NA,1.97,3.49,3.63,"2.Bundesliga",2013,0,1
2013-09-27,"Erzgebirge Aue","Karlsruhe","H",NA,NA,2.92,3.29,2.37,"2.Bundesliga",2013,0,1
2013-09-27,"Augsburg","M'gladbach","D",NA,NA,2.44,3.34,2.87,"Bundesliga",2013,0,1
2013-09-27,"Huddersfield","Blackpool","D",NA,NA,2.26,3.29,3.12,"Championship",2013,0,1
2013-09-26,"Goteborg","Gefle","H",NA,NA,1.42,4.36,7.47,"Allsvenskan",2013,0,1
2013-09-26,"Mjallby","Atvidabergs","A",NA,NA,2.35,3.23,3.02,"Allsvenskan",2013,0,1
2013-09-26,"Norrkoping","Halmstad","H",NA,NA,1.68,3.74,4.82,"Allsvenskan",2013,0,1
2013-09-26,"Djurgarden","AIK","D",NA,NA,2.8,3.17,2.52,"Allsvenskan",2013,0,1
2013-09-25,"Brommapojkarna","Elfsborg","H",NA,NA,3.54,3.44,2.01,"Allsvenskan",2013,0,1
2013-09-25,"Hacken","Syrianska","H",NA,NA,1.27,5.58,10.39,"Allsvenskan",2013,0,1
2013-09-25,"Helsingborg","Malmo FF","A",NA,NA,2.56,3.29,2.67,"Allsvenskan",2013,0,1
2013-09-24,"Osters","Kalmar","A",NA,NA,2.41,3.19,2.98,"Allsvenskan",2013,0,1
2013-09-23,"St Pauli","Fortuna Dusseldorf","D",NA,NA,2.37,3.28,2.87,"2.Bundesliga",2013,0,1
2013-09-23,"Goteborg","AIK","H",NA,NA,2.17,3.31,3.27,"Allsvenskan",2013,0,1
2013-09-22,"Dresden","Paderborn","D",NA,NA,2.01,3.34,3.57,"2.Bundesliga",2013,0,1
2013-09-22,"Frankfurt FSV","Ingolstadt","H",NA,NA,2.04,3.33,3.49,"2.Bundesliga",2013,0,1
2013-09-22,"Brommapojkarna","Hacken","H",NA,NA,3.3,3.42,2.12,"Allsvenskan",2013,0,1
2013-09-22,"Mjallby","Elfsborg","D",NA,NA,3.11,3.33,2.24,"Allsvenskan",2013,0,1
2013-09-22,"Djurgarden","Atvidabergs","H",NA,NA,1.73,3.57,4.72,"Allsvenskan",2013,0,1
2013-09-22,"Helsingborg","Syrianska","D",NA,NA,1.15,7.68,16.03,"Allsvenskan",2013,0,1
2013-09-22,"Norrkoping","Malmo FF","A",NA,NA,3.64,3.45,1.98,"Allsvenskan",2013,0,1
2013-09-22,"Freiburg","Hertha","D",NA,NA,2.49,3.34,2.75,"Bundesliga",2013,0,1
2013-09-22,"Stuttgart","Ein Frankfurt","D",NA,NA,2.18,3.45,3.16,"Bundesliga",2013,0,1
2013-09-22,"Wigan","Ipswich","H",NA,NA,1.85,3.45,4.15,"Championship",2013,0,1
2013-09-22,"Arsenal","Stoke","H",NA,NA,1.35,4.88,9.25,"Premier League",2013,0,1
2013-09-22,"Cardiff","Tottenham","A",NA,NA,4.32,3.43,1.88,"Premier League",2013,0,1
2013-09-22,"Crystal Palace","Swansea","A",NA,NA,3.2,3.27,2.25,"Premier League",2013,0,1
2013-09-22,"Man City","Man United","H",NA,NA,2.16,3.32,3.42,"Premier League",2013,0,1
2013-09-21,"Bielefeld","Sandhausen","H",NA,NA,1.86,3.4,4.11,"2.Bundesliga",2013,0,1
2013-09-21,"Bochum","Aalen","A",NA,NA,1.81,3.5,4.19,"2.Bundesliga",2013,0,1
2013-09-21,"Munich 1860","Erzgebirge Aue","H",NA,NA,1.55,3.76,6.05,"2.Bundesliga",2013,0,1
2013-09-21,"Kalmar","Gefle","D",NA,NA,2.15,3.24,3.41,"Allsvenskan",2013,0,1
2013-09-21,"Hamburg","Werder Bremen","A",NA,NA,1.97,3.53,3.64,"Bundesliga",2013,0,1
2013-09-21,"Hannover","Augsburg","H",NA,NA,2.46,3.34,2.8,"Bundesliga",2013,0,1
