"Date","Div","Home","Away","Season","Res","AvgH","AvgD","AvgA","Date_Stryktipset","Matchnr"
"2015-05-10","D2","Nurnberg","Braunschweig",2014,"H",2.28,3.27,3.02,"",NA
"2015-05-10","E0","Chelsea","Liverpool",2014,"D",2.07,3.35,3.72,"",NA
"2015-05-10","E0","Man City","QPR",2014,"H",1.21,6.86,12.56,"",NA
"2015-05-11","Allsvenskan","Atvidabergs","Djurgarden",2015,"A",3.49,3.38,2.05,"",NA
"2015-05-11","Allsvenskan","Hammarby","Sundsvall",2015,"A",1.6,3.94,5.24,"",NA
"2015-05-11","Allsvenskan","Elfsborg","Malmo FF",2015,"D",2.6,3.26,2.65,"",NA
"2015-05-11","D2","Karlsruhe","Darmstadt",2014,"A",2.04,3.22,3.66,"",NA
"2015-05-11","E0","Arsenal","Swansea",2014,"A",1.3,5.47,10.29,"",NA
"2015-05-16","D1","Augsburg","Hannover",2014,"A",2.22,3.45,3.15,"",NA
"2015-05-16","D1","Freiburg","Bayern Munich",2014,"H",6.39,4.35,1.49,"",NA
"2015-05-16","D1","Hertha","Ein Frankfurt",2014,"D",1.98,3.54,3.74,"",NA
"2015-05-16","D1","Leverkusen","Hoffenheim",2014,"H",1.42,4.83,7.01,"",NA
"2015-05-16","D1","Mainz","FC Koln",2014,"H",2.11,3.43,3.47,"",NA
"2015-05-16","D1","Schalke 04","Paderborn",2014,"H",1.6,4.14,5.26,"",NA
"2015-05-16","D1","Stuttgart","Hamburg",2014,"H",1.73,3.82,4.6,"",NA
"2015-05-16","D1","Werder Bremen","M'gladbach",2014,"A",4.26,3.87,1.78,"",NA
"2015-05-16","D1","Wolfsburg","Dortmund",2014,"H",2.58,3.51,2.61,"",NA
"2015-05-16","E0","Burnley","Stoke",2014,"D",2.59,3.23,2.82,"",NA
"2015-05-16","E0","Liverpool","Crystal Palace",2014,"A",1.45,4.48,7.27,"",NA
"2015-05-16","E0","QPR","Newcastle",2014,"H",2.93,3.45,2.38,"",NA
"2015-05-16","E0","Southampton","Aston Villa",2014,"H",1.75,3.66,4.93,"",NA
"2015-05-16","E0","Sunderland","Leicester",2014,"D",2.71,3.22,2.7,"",NA
"2015-05-16","E0","Tottenham","Hull",2014,"H",1.77,3.78,4.57,"",NA
"2015-05-16","E0","West Ham","Everton",2014,"A",2.86,3.33,2.49,"",NA
"2015-05-17","D2","Aalen","Heidenheim",2014,"A",1.84,3.57,4.03,"",NA
"2015-05-17","D2","Braunschweig","Karlsruhe",2014,"A",2.57,3.23,2.67,"",NA
"2015-05-17","D2","Erzgebirge Aue","Kaiserslautern",2014,"D",4.1,3.56,1.83,"",NA
"2015-05-17","D2","Frankfurt FSV","Union Berlin",2014,"A",2,3.46,3.53,"",NA
"2015-05-17","D2","Greuther Furth","Darmstadt",2014,"H",2.53,3.21,2.73,"",NA
"2015-05-17","D2","Ingolstadt","RB Leipzig",2014,"H",1.65,3.68,5.13,"",NA
"2015-05-17","D2","Munich 1860","Nurnberg",2014,"H",2.38,3.33,2.84,"",NA
"2015-05-17","D2","Sandhausen","Fortuna Dusseldorf",2014,"A",2.02,3.39,3.54,"",NA
"2015-05-17","D2","St Pauli","Bochum",2014,"H",1.83,3.7,3.92,"",NA
"2015-05-17","E0","Man United","Arsenal",2014,"D",2.41,3.37,2.95,"",NA
"2015-05-17","E0","Swansea","Man City",2014,"A",4.79,3.92,1.71,"",NA
"2015-05-18","Allsvenskan","Halmstad","Djurgarden",2015,"A",3.4,3.4,2.09,"",NA
"2015-05-18","E0","West Brom","Chelsea",2014,"H",3.94,3.41,1.99,"",NA
"2015-05-19","Allsvenskan","Falkenbergs","Kalmar",2015,"A",2.8,3.17,2.53,"",NA
"2015-05-20","Allsvenskan","Elfsborg","Helsingborg",2015,"H",1.52,4.05,6.15,"",NA
"2015-05-20","Allsvenskan","Norrkoping","Hammarby",2015,"H",1.96,3.5,3.69,"",NA
"2015-05-20","Allsvenskan","Orebro","Atvidabergs",2015,"H",1.73,3.72,4.54,"",NA
"2015-05-20","Allsvenskan","Gefle","Sundsvall",2015,"H",2.41,3.27,2.9,"",NA
"2015-05-20","E0","Arsenal","Sunderland",2014,"D",1.29,5.5,10.83,"",NA
"2015-05-21","Allsvenskan","Malmo FF","Hacken",2015,"A",1.43,4.47,6.88,"",NA
"2015-05-21","Allsvenskan","Goteborg","AIK",2015,"H",1.84,3.52,4.17,"",NA
"2015-05-23","D1","Bayern Munich","Mainz",2014,"H",1.22,6.69,11.48,"",NA
"2015-05-23","D1","Dortmund","Werder Bremen",2014,"H",1.28,6.01,9.38,"",NA
"2015-05-23","D1","Ein Frankfurt","Leverkusen",2014,"H",4.5,4.07,1.7,"",NA
"2015-05-23","D1","FC Koln","Wolfsburg",2014,"D",3.9,3.71,1.88,"",NA
"2015-05-23","D1","Hamburg","Schalke 04",2014,"H",2.33,3.59,2.85,"",NA
"2015-05-23","D1","Hannover","Freiburg",2014,"H",1.93,3.43,4.03,"",NA
"2015-05-23","D1","Hoffenheim","Hertha",2014,"H",1.96,3.6,3.72,"",NA
"2015-05-23","D1","M'gladbach","Augsburg",2014,"A",1.54,4.34,5.72,"",NA
"2015-05-23","D1","Paderborn","Stuttgart",2014,"A",3.23,3.81,2.06,"",NA
"2015-05-24","Allsvenskan","Halmstad","Goteborg",2015,"A",5.57,3.86,1.59,"",NA
"2015-05-24","Allsvenskan","Orebro","Gefle",2015,"H",1.76,3.62,4.44,"",NA
"2015-05-24","Allsvenskan","Atvidabergs","Elfsborg",2015,"A",5.38,3.78,1.62,"",NA
"2015-05-24","Allsvenskan","Kalmar","Malmo FF",2015,"H",4.57,3.59,1.75,"",NA
"2015-05-24","D2","Bochum","Sandhausen",2014,"D",2.25,3.41,2.97,"",NA
"2015-05-24","D2","Darmstadt","St Pauli",2014,"H",1.88,3.49,3.91,"",NA
"2015-05-24","D2","Fortuna Dusseldorf","Frankfurt FSV",2014,"A",2.5,3.44,2.6,"",NA
"2015-05-24","D2","Heidenheim","Erzgebirge Aue",2014,"D",2.66,3.42,2.45,"",NA
"2015-05-24","D2","Kaiserslautern","Ingolstadt",2014,"D",1.56,3.98,5.51,"",NA
"2015-05-24","D2","Karlsruhe","Munich 1860",2014,"H",1.66,3.81,4.74,"",NA
"2015-05-24","D2","Nurnberg","Aalen",2014,"H",1.62,4,4.91,"",NA
"2015-05-24","D2","RB Leipzig","Greuther Furth",2014,"H",2.57,3.34,2.59,"",NA
"2015-05-24","D2","Union Berlin","Braunschweig",2014,"H",2.41,3.41,2.75,"",NA
"2015-05-24","E0","Arsenal","West Brom",2014,"H",1.39,4.8,8.06,"",NA
"2015-05-24","E0","Aston Villa","Burnley",2014,"A",2.07,3.44,3.58,"",NA
"2015-05-24","E0","Chelsea","Sunderland",2014,"H",1.34,5.06,9.37,"",NA
"2015-05-24","E0","Crystal Palace","Swansea",2014,"H",2.19,3.45,3.27,"",NA
"2015-05-24","E0","Everton","Tottenham",2014,"A",2.32,3.48,2.99,"",NA
"2015-05-24","E0","Hull","Man United",2014,"D",3.14,3.55,2.21,"",NA
"2015-05-24","E0","Leicester","QPR",2014,"H",1.56,4.21,5.71,"",NA
"2015-05-24","E0","Man City","Southampton",2014,"H",1.56,4.27,5.61,"",NA
"2015-05-24","E0","Newcastle","West Ham",2014,"H",1.77,3.84,4.42,"",NA
"2015-05-24","E0","Stoke","Liverpool",2014,"H",3.42,3.48,2.12,"",NA
"2015-05-25","Allsvenskan","Hacken","Falkenbergs",2015,"A",1.39,4.69,7.36,"",NA
"2015-05-25","Allsvenskan","Helsingborg","Hammarby",2015,"H",2.39,3.22,2.96,"",NA
"2015-05-25","Allsvenskan","Sundsvall","Norrkoping",2015,"A",2.23,3.45,3.03,"",NA
"2015-05-25","Allsvenskan","Djurgarden","AIK",2015,"D",2.26,3.35,3.06,"",NA
"2015-05-29","Allsvenskan","Gefle","Hacken",2015,"H",3.49,3.33,2.07,"",NA
"2015-05-30","Allsvenskan","Falkenbergs","Sundsvall",2015,"D",2.51,3.29,2.73,"",NA
"2015-05-30","Allsvenskan","Hammarby","Halmstad",2015,"D",1.55,4.08,5.72,"",NA
"2015-05-30","Allsvenskan","Norrkoping","Kalmar",2015,"H",1.8,3.59,4.35,"",NA
"2015-05-31","Allsvenskan","AIK","Helsingborg",2015,"H",1.57,3.97,5.67,"",NA
"2015-05-31","Allsvenskan","Elfsborg","Orebro",2015,"D",1.44,4.39,6.99,"",NA
"2015-05-31","Allsvenskan","Malmo FF","Atvidabergs",2015,"H",1.2,6.54,13.18,"",NA
"2015-06-01","Allsvenskan","Goteborg","Djurgarden",2015,"D",1.66,3.85,4.88,"",NA
"2015-06-03","Allsvenskan","AIK","Falkenbergs",2015,"H",1.29,5.38,9.66,"",NA
"2015-06-03","Allsvenskan","Atvidabergs","Hacken",2015,"D",3.32,3.37,2.12,"",NA
"2015-06-03","Allsvenskan","Halmstad","Sundsvall",2015,"H",2.29,3.34,3,"",NA
"2015-06-03","Allsvenskan","Orebro","Helsingborg",2015,"D",1.84,3.56,4.13,"",NA
"2015-06-03","Allsvenskan","Gefle","Malmo FF",2015,"A",5.82,3.98,1.55,"",NA
"2015-06-04","Allsvenskan","Djurgarden","Norrkoping",2015,"D",1.92,3.55,3.79,"",NA
"2015-06-04","Allsvenskan","Kalmar","Hammarby",2015,"D",2.43,3.29,2.83,"",NA
"2015-06-04","Allsvenskan","Goteborg","Elfsborg",2015,"H",2.05,3.27,3.63,"",NA
"2015-06-06","Allsvenskan","Hacken","AIK",2015,"D",2.4,3.41,2.8,"",NA
"2015-06-06","Allsvenskan","Helsingborg","Atvidabergs",2015,"H",1.72,3.68,4.76,"",NA
"2015-06-06","Allsvenskan","Orebro","Halmstad",2015,"D",1.65,3.86,4.97,"",NA
"2015-06-07","Allsvenskan","Hammarby","Goteborg",2015,"A",3.23,3.39,2.16,"",NA
"2015-06-07","Allsvenskan","Sundsvall","Kalmar",2015,"D",2.2,3.32,3.21,"",NA
"2015-06-07","Allsvenskan","Elfsborg","Gefle",2015,"H",1.28,5.38,10.27,"",NA
"2015-06-07","Allsvenskan","Malmo FF","Djurgarden",2015,"D",1.58,4.03,5.42,"",NA
"2015-06-07","Allsvenskan","Norrkoping","Falkenbergs",2015,"H",1.47,4.35,6.35,"",NA
"2015-07-04","Allsvenskan","Atvidabergs","Halmstad",2015,"D",2.21,3.32,3.18,"",NA
"2015-07-04","Allsvenskan","Djurgarden","Orebro",2015,"H",1.53,4.08,6.04,"",NA
"2015-07-04","Allsvenskan","Norrkoping","Malmo FF",2015,"H",2.76,3.39,2.44,"",NA
"2015-07-05","Allsvenskan","Falkenbergs","Elfsborg",2015,"D",6.47,4.22,1.48,"",NA
"2015-07-05","Allsvenskan","Hacken","Helsingborg",2015,"H",1.81,3.62,4.19,"",NA
"2015-07-05","Allsvenskan","Kalmar","AIK",2015,"D",2.8,3.29,2.46,"",NA
"2015-07-05","Allsvenskan","Sundsvall","Goteborg",2015,"D",4.38,3.51,1.81,"",NA
"2015-07-06","Allsvenskan","Gefle","Hammarby",2015,"D",2.89,3.25,2.42,"",NA
"2015-07-11","Allsvenskan","Atvidabergs","Gefle",2015,"D",2.24,3.28,3.16,"",NA
"2015-07-11","Allsvenskan","Halmstad","Kalmar",2015,"H",2.46,3.23,2.84,"",NA
"2015-07-11","Allsvenskan","Malmo FF","Orebro",2015,"D",1.32,5.19,8.42,"",NA
"2015-07-12","Allsvenskan","Elfsborg","Hacken",2015,"H",1.66,3.85,4.93,"",NA
"2015-07-12","Allsvenskan","AIK","Sundsvall",2015,"H",1.52,4.18,5.92,"",NA
"2015-07-12","Allsvenskan","Goteborg","Norrkoping",2015,"D",1.68,3.7,4.9,"",NA
"2015-07-13","Allsvenskan","Hammarby","Falkenbergs",2015,"H",1.54,4.14,5.64,"",NA
"2015-07-13","Allsvenskan","Helsingborg","Djurgarden",2015,"A",3,3.28,2.33,"",NA
"2015-07-18","Allsvenskan","Kalmar","Falkenbergs",2015,"H",1.58,3.88,5.55,"",NA
"2015-07-18","Allsvenskan","Orebro","Malmo FF",2015,"D",3.11,3.44,2.2,"",NA
"2015-07-18","Allsvenskan","Sundsvall","Halmstad",2015,"D",1.95,3.51,3.71,"",NA
"2015-07-19","Allsvenskan","Norrkoping","Goteborg",2015,"D",2.75,3.17,2.58,"",NA
"2015-07-19","Allsvenskan","Helsingborg","AIK",2015,"H",3.35,3.39,2.12,"",NA
"2015-07-20","Allsvenskan","Djurgarden","Atvidabergs",2015,"D",1.25,5.65,10.85,"",NA
"2015-07-20","Allsvenskan","Hacken","Hammarby",2015,"D",2,3.45,3.59,"",NA
"2015-07-24","D2","Duisburg","Kaiserslautern",2014,"A",3.13,3.18,2.3,"",NA
"2015-07-25","Allsvenskan","Atvidabergs","Helsingborg",2015,"A",2.5,3.32,2.73,"",NA
"2015-07-25","Allsvenskan","Hacken","Kalmar",2015,"H",1.87,3.54,4,"",NA
"2015-07-25","Allsvenskan","Malmo FF","Sundsvall",2015,"H",1.3,5.44,9.07,"",NA
"2015-07-25","D2","Frankfurt FSV","RB Leipzig",2014,"A",3.86,3.4,1.92,"",NA
"2015-07-25","D2","Greuther Furth","Karlsruhe",2014,"H",2.57,3.12,2.72,"",NA
"2015-07-25","D2","St Pauli","Bielefeld",2014,"D",2.2,3.29,3.15,"",NA
"2015-07-26","Allsvenskan","Falkenbergs","Goteborg",2015,"H",5.63,3.96,1.57,"",NA
"2015-07-26","Allsvenskan","AIK","Elfsborg",2015,"H",2.31,3.31,3.03,"",NA
"2015-07-26","D2","Braunschweig","Sandhausen",2014,"A",1.77,3.46,4.49,"",NA
"2015-07-26","D2","Heidenheim","Munich 1860",2014,"H",2.01,3.3,3.66,"",NA
"2015-07-26","D2","Paderborn","Bochum",2014,"A",2.08,3.31,3.43,"",NA
"2015-07-26","D2","Union Berlin","Fortuna Dusseldorf",2014,"D",2.28,3.2,3.1,"",NA
"2015-07-27","Allsvenskan","Halmstad","Gefle",2015,"A",1.95,3.36,3.92,"",NA
"2015-07-27","Allsvenskan","Hammarby","Norrkoping",2015,"A",2.29,3.38,2.96,"",NA
"2015-07-27","Allsvenskan","Orebro","Djurgarden",2015,"A",3.38,3.32,2.12,"",NA
"2015-07-27","D2","Freiburg","Nurnberg",2014,"H",2.27,3.25,3.08,"",NA
"2015-07-31","Allsvenskan","Helsingborg","Kalmar",2015,"A",2.15,3.36,3.27,"",NA
"2015-07-31","D2","Bielefeld","Frankfurt FSV",2014,"D",1.76,3.51,4.5,"",NA
"2015-07-31","D2","Kaiserslautern","Braunschweig",2014,"D",1.64,3.64,5.23,"",NA
"2015-07-31","D2","Nurnberg","Heidenheim",2014,"H",2.04,3.34,3.51,"",NA
"2015-08-01","Allsvenskan","Atvidabergs","Malmo FF",2015,"D",5.37,4.06,1.58,"",NA
"2015-08-01","Allsvenskan","Djurgarden","Hacken",2015,"H",1.66,3.85,4.84,"",NA
"2015-08-01","Allsvenskan","Gefle","Falkenbergs",2015,"H",2.02,3.31,3.68,"",NA
"2015-08-01","D2","Bochum","Duisburg",2015,"H",1.96,3.45,3.63,"",NA
"2015-08-01","D2","Munich 1860","Freiburg",2015,"A",3.4,3.31,2.08,"",NA
"2015-08-02","Allsvenskan","Norrkoping","AIK",2015,"A",2.08,3.55,3.27,"",NA
"2015-08-02","Allsvenskan","Elfsborg","Halmstad",2015,"H",1.29,5.2,10.13,"",NA
"2015-08-02","Allsvenskan","Goteborg","Orebro",2015,"H",1.38,4.55,8.2,"",NA
"2015-08-02","D2","Fortuna Dusseldorf","Paderborn",2015,"A",2.16,3.27,3.24,"",NA
"2015-08-02","D2","Karlsruhe","St Pauli",2015,"A",1.78,3.44,4.46,"",NA
"2015-08-02","D2","Sandhausen","Union Berlin",2015,"H",2.3,3.19,3.04,"",NA
"2015-08-03","Allsvenskan","Sundsvall","Hammarby",2015,"H",2.69,3.32,2.54,"",NA
"2015-08-03","D2","RB Leipzig","Greuther Furth",2015,"D",1.66,3.63,5.03,"",NA
"2015-08-07","E1","Brighton","Nott'm Forest",2015,"H",2.29,3.23,3.17,"",NA
"2015-08-08","Allsvenskan","Falkenbergs","Helsingborg",2015,"A",2.75,3.34,2.46,"",NA
"2015-08-08","Allsvenskan","Hacken","Gefle",2015,"D",1.46,4.29,6.81,"",NA
"2015-08-08","E0","Bournemouth","Aston Villa",2015,"A",1.96,3.48,3.98,"",NA
"2015-08-08","E0","Chelsea","Swansea",2015,"D",1.37,4.66,9.57,"",NA
"2015-08-08","E0","Everton","Watford",2015,"D",1.69,3.76,5.25,"",NA
"2015-08-08","E0","Leicester","Sunderland",2015,"H",1.96,3.37,4.06,"",NA
"2015-08-08","E0","Man United","Tottenham",2015,"H",1.63,3.9,5.65,"",NA
"2015-08-08","E0","Norwich","Crystal Palace",2015,"A",2.53,3.21,2.92,"",NA
"2015-08-08","E1","Birmingham","Reading",2015,"H",2.41,3.24,2.93,"",NA
"2015-08-08","E1","Blackburn","Wolves",2015,"A",2.51,3.24,2.8,"",NA
"2015-08-08","E1","Bolton","Derby",2015,"D",3.58,3.36,2.05,"",NA
"2015-08-08","E1","Brentford","Ipswich",2015,"D",2.04,3.45,3.48,"",NA
"2015-08-08","E1","Cardiff","Fulham",2015,"D",2.17,3.36,3.27,"",NA
"2015-08-08","E1","Charlton","QPR",2015,"H",2.89,3.25,2.44,"",NA
"2015-08-08","E1","Hull","Huddersfield",2015,"H",1.69,3.63,5.09,"",NA
"2015-08-08","E1","Leeds","Burnley",2015,"D",2.9,3.19,2.46,"",NA
"2015-08-08","E1","Rotherham","Milton Keynes Dons",2015,"A",2.74,3.28,2.54,"",NA
"2015-08-08","E1","Sheffield Weds","Bristol City",2015,"H",2.3,3.21,3.14,"",NA
"2015-08-09","Allsvenskan","Malmo FF","Goteborg",2015,"H",1.97,3.46,3.68,"",NA
"2015-08-09","Allsvenskan","Orebro","Norrkoping",2015,"A",3.36,3.52,2.05,"",NA
"2015-08-09","Allsvenskan","Halmstad","Atvidabergs",2015,"D",1.92,3.43,3.91,"",NA
"2015-08-09","Allsvenskan","Hammarby","Elfsborg",2015,"D",2.8,3.41,2.39,"",NA
"2015-08-09","E0","Arsenal","West Ham",2015,"A",1.29,5.53,10.75,"",NA
"2015-08-09","E0","Newcastle","Southampton",2015,"D",2.79,3.23,2.63,"",NA
"2015-08-09","E0","Stoke","Liverpool",2015,"A",3.33,3.33,2.24,"",NA
"2015-08-09","E1","Preston","Middlesbrough",2015,"D",3.02,3.2,2.37,"",NA
"2015-08-10","Allsvenskan","Kalmar","Sundsvall",2015,"A",1.68,3.7,4.93,"",NA
"2015-08-10","Allsvenskan","AIK","Djurgarden",2015,"H",2.18,3.34,3.22,"",NA
"2015-08-10","E0","West Brom","Man City",2015,"A",5.46,3.85,1.66,"",NA
"2015-08-12","Allsvenskan","Gefle","Elfsborg",2015,"A",4.35,3.6,1.79,"",NA
"2015-08-14","D1","Bayern Munich","Hamburg",2015,"H",1.08,10.6,29.37,"",NA
"2015-08-14","D2","Frankfurt FSV","Karlsruhe",2015,"A",2.97,3.17,2.37,"",NA
"2015-08-14","D2","Heidenheim","Fortuna Dusseldorf",2015,"H",2.29,3.31,2.99,"",NA
"2015-08-14","D2","Paderborn","Sandhausen",2015,"A",2.11,3.24,3.41,"",NA
"2015-08-14","E0","Aston Villa","Man United",2015,"A",5.37,3.67,1.71,"",NA
"2015-08-15","Allsvenskan","Malmo FF","Gefle",2015,"H",1.21,6.3,12.16,"",NA
"2015-08-15","Allsvenskan","Sundsvall","Orebro",2015,"H",2.03,3.47,3.45,"",NA
"2015-08-15","D1","Augsburg","Hertha",2015,"A",2,3.34,3.9,"",NA
"2015-08-15","D1","Darmstadt","Hannover",2015,"D",2.49,3.25,2.87,"",NA
"2015-08-15","D1","Dortmund","M'gladbach",2015,"H",1.71,3.78,4.83,"",NA
"2015-08-15","D1","Leverkusen","Hoffenheim",2015,"H",1.49,4.42,6.24,"",NA
"2015-08-15","D1","Mainz","Ingolstadt",2015,"A",2,3.41,3.8,"",NA
"2015-08-15","D1","Werder Bremen","Schalke 04",2015,"A",3.01,3.42,2.31,"",NA
"2015-08-15","D2","Braunschweig","RB Leipzig",2015,"A",2.95,3.16,2.37,"",NA
"2015-08-15","D2","Freiburg","Bochum",2015,"A",1.83,3.6,3.94,"",NA
"2015-08-15","E0","Southampton","Everton",2015,"A",1.95,3.45,4.09,"",NA
"2015-08-15","E0","Sunderland","Norwich",2015,"A",2.47,3.2,3.01,"",NA
"2015-08-15","E0","Swansea","Newcastle",2015,"H",1.92,3.51,4.11,"",NA
"2015-08-15","E0","Tottenham","Stoke",2015,"D",1.77,3.66,4.8,"",NA
"2015-08-15","E0","Watford","West Brom",2015,"D",2.25,3.3,3.33,"",NA
"2015-08-15","E0","West Ham","Leicester",2015,"A",2.25,3.36,3.27,"",NA
"2015-08-15","E1","Bristol City","Brentford",2015,"A",2.66,3.37,2.57,"",NA
"2015-08-15","E1","Burnley","Birmingham",2015,"D",1.82,3.49,4.43,"",NA
"2015-08-15","E1","Derby","Charlton",2015,"D",1.6,3.86,5.69,"",NA
"2015-08-15","E1","Fulham","Brighton",2015,"A",2.48,3.25,2.85,"",NA
"2015-08-15","E1","Huddersfield","Blackburn",2015,"D",2.44,3.29,2.87,"",NA
"2015-08-15","E1","Ipswich","Sheffield Weds",2015,"H",2.07,3.31,3.63,"",NA
"2015-08-15","E1","Middlesbrough","Bolton",2015,"H",1.52,3.92,6.72,"",NA
"2015-08-15","E1","Milton Keynes Dons","Preston",2015,"A",2.19,3.3,3.31,"",NA
"2015-08-15","E1","Nott'm Forest","Rotherham",2015,"H",1.87,3.54,4.16,"",NA
"2015-08-15","E1","QPR","Cardiff",2015,"D",2.02,3.36,3.73,"",NA
"2015-08-16","Allsvenskan","AIK","Kalmar",2015,"H",1.6,3.92,5.33,"",NA
"2015-08-16","Allsvenskan","Goteborg","Hacken",2015,"H",1.71,3.67,4.7,"",NA
"2015-08-16","Allsvenskan","Elfsborg","Djurgarden",2015,"H",1.79,3.69,4.21,"",NA
"2015-08-16","D1","Stuttgart","FC Koln",2015,"A",2.03,3.38,3.7,"",NA
"2015-08-16","D1","Wolfsburg","Ein Frankfurt",2015,"H",1.46,4.62,6.54,"",NA
"2015-08-16","D2","Duisburg","Bielefeld",2015,"D",2.68,3.14,2.59,"",NA
"2015-08-16","D2","St Pauli","Greuther Furth",2015,"H",2.49,3.14,2.8,"",NA
"2015-08-16","D2","Union Berlin","Kaiserslautern",2015,"D",3.05,3.22,2.29,"",NA
"2015-08-16","E0","Crystal Palace","Arsenal",2015,"A",5,3.78,1.71,"",NA
"2015-08-16","E0","Man City","Chelsea",2015,"H",2.09,3.4,3.66,"",NA
"2015-08-16","E1","Reading","Leeds",2015,"D",1.9,3.42,4.1,"",NA
"2015-08-16","E1","Wolves","Hull",2015,"D",2.5,3.21,2.85,"",NA
"2015-08-17","Allsvenskan","Falkenbergs","Hammarby",2015,"A",3.2,3.47,2.13,"",NA
"2015-08-17","Allsvenskan","Helsingborg","Halmstad",2015,"H",1.77,3.71,4.28,"",NA
"2015-08-17","Allsvenskan","Atvidabergs","Norrkoping",2015,"D",4.7,3.86,1.68,"",NA
"2015-08-17","D2","Nurnberg","Munich 1860",2015,"D",1.75,3.53,4.49,"",NA
"2015-08-17","E0","Liverpool","Bournemouth",2015,"H",1.44,4.46,7.71,"",NA
"2015-08-18","E1","Blackburn","Cardiff",2015,"D",2.28,3.24,3.19,"",NA
"2015-08-18","E1","Derby","Middlesbrough",2015,"D",2.51,3.19,2.87,"",NA
"2015-08-18","E1","Huddersfield","Brighton",2015,"D",2.82,3.16,2.54,"",NA
"2015-08-18","E1","Ipswich","Burnley",2015,"H",2.08,3.31,3.58,"",NA
"2015-08-18","E1","Milton Keynes Dons","Bolton",2015,"H",1.89,3.48,4.08,"",NA
"2015-08-18","E1","Nott'm Forest","Charlton",2015,"D",1.99,3.41,3.77,"",NA
"2015-08-18","E1","Rotherham","Preston",2015,"D",2.9,3.2,2.46,"",NA
"2015-08-19","E1","Bristol City","Leeds",2015,"D",2.09,3.31,3.52,"",NA
"2015-08-19","E1","Hull","Fulham",2015,"H",1.65,3.75,5.28,"",NA
"2015-08-19","E1","Sheffield Weds","Reading",2015,"D",2.19,3.26,3.33,"",NA
"2015-08-19","E1","Wolves","QPR",2015,"A",2.07,3.34,3.57,"",NA
"2015-08-21","D1","Hertha","Werder Bremen",2015,"D",2.07,3.41,3.6,"",NA
"2015-08-21","D2","Bielefeld","Braunschweig",2015,"A",2.24,3.2,3.19,"",NA
"2015-08-21","D2","Greuther Furth","Frankfurt FSV",2015,"A",1.64,3.73,5.12,"",NA
"2015-08-21","D2","Sandhausen","Heidenheim",2015,"D",2.26,3.23,3.09,"",NA
"2015-08-21","E1","Birmingham","Derby",2015,"D",2.84,3.26,2.51,"",NA
"2015-08-22","Allsvenskan","Hacken","Malmo FF",2015,"H",2.95,3.44,2.28,"",NA
"2015-08-22","D1","Ein Frankfurt","Augsburg",2015,"D",2.18,3.43,3.26,"",NA
"2015-08-22","D1","FC Koln","Wolfsburg",2015,"D",4.13,3.63,1.86,"",NA
"2015-08-22","D1","Hamburg","Stuttgart",2015,"H",2.85,3.4,2.43,"",NA
"2015-08-22","D1","Hannover","Leverkusen",2015,"A",4.35,3.68,1.8,"",NA
"2015-08-22","D1","Hoffenheim","Bayern Munich",2015,"A",9.77,5.73,1.29,"",NA
"2015-08-22","D1","Schalke 04","Darmstadt",2015,"D",1.42,4.59,7.54,"",NA
"2015-08-22","D2","Fortuna Dusseldorf","Freiburg",2015,"A",2.53,3.23,2.69,"",NA
"2015-08-22","D2","Karlsruhe","Duisburg",2015,"H",1.62,3.65,5.46,"",NA
"2015-08-22","E0","Crystal Palace","Aston Villa",2015,"H",1.83,3.52,4.52,"",NA
"2015-08-22","E0","Leicester","Tottenham",2015,"D",2.63,3.38,2.67,"",NA
"2015-08-22","E0","Man United","Newcastle",2015,"D",1.36,4.91,8.9,"",NA
"2015-08-22","E0","Norwich","Stoke",2015,"D",2.3,3.27,3.22,"",NA
"2015-08-22","E0","Sunderland","Swansea",2015,"D",3.74,3.33,2.07,"",NA
"2015-08-22","E0","West Ham","Bournemouth",2015,"A",2.34,3.35,3.09,"",NA
"2015-08-22","E1","Bolton","Nott'm Forest",2015,"D",2.4,3.31,2.91,"",NA
"2015-08-22","E1","Brighton","Blackburn",2015,"H",2.03,3.27,3.78,"",NA
"2015-08-22","E1","Burnley","Brentford",2015,"H",2.26,3.39,3.05,"",NA
"2015-08-22","E1","Cardiff","Wolves",2015,"H",2.67,3.2,2.67,"",NA
